campione_id,time_step_id,datetime_nominale,datetime_inizio_ert,datetime_fine_ert,datetime_baricentro_ert,durata_misura_ert_min,ore_trascorse_da_t0,temperatura_C,peso_netto_g,theta_vol_pct,contenuto_acqua_grav_pct,grado_saturazione_Sr,suzione_top_estesa_kpa,suzione_bottom_estesa_kpa,suzione_media_kpa,log10_suzione_kpa,regime_suzione,rho25_qp1,eps_qp1,rho25_qp2,eps_qp2,rho25_qp3,eps_qp3,rho25_qp4,eps_qp4,rho25_qp5,eps_qp5,rho25_qp6,eps_qp6,rho25_qp7,eps_qp7,rho25_qp8,eps_qp8,rho25_W1,rho25_W2,rho25_W3,rho25_W4,rho25_geom_upper,rho25_geom_lower,rho25_geom_dipole,rho25_geom_wenner,qualita_qc_pass
ML10,78,2026-06-06 16:00:00,2026-06-06 16:45:03,2026-06-06 17:05:17,2026-06-06 16:55:10.000,20.23,77.17,18.2,448.56,27.11,17.8,0.645,1889.4,253.09,691.65,2.84,Esteso_Top_Diretto_Bottom,50.49,3.06,35.814,10.83,121.053,3.7,32.852,5.63,24.344,4.03,11.803,1.85,10.575,19.28,157.677,2.44,20.709,96.029,994.081,434.181,60.267,21.134,40.834,171.164,False
ML10,79,2026-06-06 17:00:00,2026-06-06 17:45:03,2026-06-06 18:04:49,2026-06-06 17:54:56.000,19.77,78.16,17.91,447.85,26.82,17.61,0.639,1946.67,260.5,712.26,2.853,Esteso_Top_Diretto_Bottom,52.404,1.79,38.085,6.87,122.769,4.14,33.501,5.87,24.513,4.15,11.986,1.76,10.746,15.84,156.837,0.33,21.003,97.129,986.45,446.727,62.575,21.431,41.053,173.156,False
ML10,80,2026-06-06 18:00:00,2026-06-06 18:45:03,2026-06-06 19:05:07,2026-06-06 18:55:05.000,20.07,79.17,17.61,447.13,26.53,17.42,0.632,2004.31,267.95,733.0,2.865,Esteso_Top_Diretto_Bottom,52.593,2.37,38.812,8.24,122.621,4.06,33.928,5.42,24.615,4.4,12.48,0.05,11.111,18.55,168.445,1.61,20.959,97.843,1000.394,433.022,63.021,21.844,43.262,172.642,False
ML10,81,2026-06-06 19:00:00,2026-06-06 19:45:03,2026-06-06 20:04:47,2026-06-06 19:54:55.000,19.73,80.16,17.31,446.41,26.25,17.23,0.625,2061.64,275.36,753.63,2.877,Esteso_Top_Diretto_Bottom,54.906,1.63,39.848,6.23,130.377,4.79,35.845,0.32,25.025,5.82,13.103,0.06,11.558,24.2,176.629,6.99,21.102,109.125,992.55,433.348,65.828,22.737,45.183,177.402,False
ML10,82,2026-06-06 20:00:00,2026-06-06 20:45:03,2026-06-06 21:04:22,2026-06-06 20:54:42.500,19.32,81.16,17.01,445.7,25.96,17.05,0.618,2118.93,282.77,774.24,2.889,Esteso_Top_Diretto_Bottom,56.254,0.05,41.512,7.38,140.57,3.52,37.221,0.2,25.37,7.4,13.95,4.04,12.704,20.5,191.853,14.02,21.304,107.582,997.683,439.697,68.983,23.617,49.369,178.068,False
ML10,83,2026-06-06 21:00:00,2026-06-06 21:45:03,2026-06-06 22:04:26,2026-06-06 21:54:44.500,19.38,82.16,16.71,444.98,25.68,16.86,0.611,2176.46,290.21,794.94,2.9,Esteso_Top_Diretto_Bottom,46.245,5.46,43.294,5.05,147.511,6.32,38.306,0.55,25.484,8.15,14.99,4.68,15.265,28.52,195.818,15.53,21.357,109.082,994.204,381.27,66.595,24.459,54.673,172.385,False
ML10,84,2026-06-06 22:00:00,2026-06-06 22:45:03,2026-06-06 23:04:15,2026-06-06 22:54:39.000,19.2,83.16,16.41,444.26,25.39,16.67,0.605,2233.86,297.63,815.6,2.911,Esteso_Top_Diretto_Bottom,46.229,9.83,44.827,6.26,157.027,5.39,39.39,0.82,25.65,8.62,15.914,3.14,17.297,33.67,201.397,18.26,21.612,108.734,982.561,324.736,68.782,25.24,59.022,165.477,False
ML10,85,2026-06-06 23:00:00,2026-06-06 23:45:03,2026-06-07 00:05:14,2026-06-06 23:55:08.500,20.18,84.17,16.11,443.54,25.1,16.48,0.598,2291.83,305.13,836.46,2.922,Esteso_Top_Diretto_Bottom,47.055,10.11,47.516,6.68,162.849,0.85,42.15,3.06,25.788,9.5,17.573,6.11,17.813,37.16,209.89,11.29,21.809,109.801,973.543,123.783,71.407,26.731,61.145,130.336,False
ML10,86,2026-06-07 00:00:00,2026-06-07 00:45:03,2026-06-07 01:05:46,2026-06-07 00:55:24.500,20.72,85.17,15.81,442.82,24.81,16.29,0.591,2349.58,312.59,857.24,2.933,Esteso_Top_Diretto_Bottom,50.531,1.66,47.827,9.53,170.51,1.41,43.081,2.58,25.927,10.33,19.076,12.44,17.017,46.06,208.153,17.81,20.932,110.215,959.057,94.168,74.415,27.723,59.516,120.143,False
ML10,87,2026-06-07 01:00:00,2026-06-07 01:45:03,2026-06-07 02:04:30,2026-06-07 01:54:46.500,19.45,86.16,15.52,442.11,24.53,16.1,0.584,2406.46,319.95,877.71,2.943,Esteso_Top_Diretto_Bottom,51.758,6.65,49.831,14.67,178.505,1.32,42.981,8.47,26.322,9.65,18.665,2.41,17.254,45.95,236.602,6.06,21.178,109.875,951.655,138.358,77.216,27.64,63.893,132.302,False
ML10,88,2026-06-07 02:00:00,2026-06-07 02:45:03,2026-06-07 03:05:05,2026-06-07 02:55:04.000,20.03,87.17,15.22,441.39,24.24,15.91,0.577,2464.24,327.42,898.5,2.954,Esteso_Top_Diretto_Bottom,51.808,6.7,56.996,11.65,184.315,0.78,46.348,2.32,25.936,9.08,19.014,15.17,19.521,35.29,255.141,3.15,22.397,106.792,969.63,148.659,81.646,28.379,70.573,136.264,False
ML10,89,2026-06-07 03:00:00,2026-06-07 03:45:03,2026-06-07 04:05:38,2026-06-07 03:55:20.500,20.58,88.17,14.92,440.67,23.95,15.73,0.57,2521.99,334.89,919.28,2.963,Esteso_Top_Diretto_Bottom,55.857,4.23,60.582,9.42,193.19,0.38,48.185,0.44,26.254,10.97,19.888,14.54,20.381,40.24,258.777,13.82,22.898,114.36,963.057,156.439,86.79,29.302,72.623,140.934,False
ML10,90,2026-06-07 04:00:00,2026-06-07 04:45:03,2026-06-07 05:04:39,2026-06-07 04:54:51.000,19.6,89.16,14.62,439.96,23.67,15.54,0.564,2579.01,342.26,939.8,2.973,Esteso_Top_Diretto_Bottom,58.578,4.06,59.11,13.26,195.993,2.14,50.355,1.31,26.121,10.33,19.876,11.92,19.9,43.0,274.856,4.92,21.285,114.186,957.805,189.742,87.878,29.679,73.957,144.971,False
ML10,91,2026-06-07 05:00:00,2026-06-07 05:45:03,2026-06-07 06:04:46,2026-06-07 05:54:54.500,19.72,90.16,14.32,439.24,23.38,15.35,0.557,2636.56,349.7,960.51,2.983,Esteso_Top_Diretto_Bottom,59.655,1.39,63.128,10.96,206.004,1.27,51.99,4.57,26.112,10.95,19.223,2.63,20.377,42.38,291.609,2.42,21.976,114.112,956.612,418.399,91.886,29.662,77.085,177.992,False
ML10,92,2026-06-07 06:00:00,2026-06-07 06:45:03,2026-06-07 07:04:26,2026-06-07 06:54:44.500,19.38,91.16,14.02,438.53,23.09,15.16,0.55,2693.9,357.12,981.14,2.992,Esteso_Top_Diretto_Bottom,63.387,0.97,64.261,9.54,211.658,1.35,52.114,1.17,26.005,10.21,18.856,2.96,21.743,38.14,297.777,4.66,21.249,112.669,970.66,474.263,95.176,29.455,80.465,182.204,False
ML10,93,2026-06-07 07:00:00,2026-06-07 07:45:03,2026-06-07 08:04:41,2026-06-07 07:54:52.000,19.63,92.16,13.72,437.81,22.81,14.97,0.543,2751.51,364.56,1001.87,3.001,Esteso_Top_Diretto_Bottom,66.394,4.45,71.138,8.3,213.537,2.24,52.311,0.4,25.971,10.53,18.884,5.94,24.829,32.11,313.439,4.46,21.842,110.683,973.978,475.643,100.285,29.493,88.218,182.937,False
ML10,94,2026-06-07 08:00:00,2026-06-07 08:45:03,2026-06-07 09:04:10,2026-06-07 08:54:36.500,19.12,93.16,13.43,437.09,22.52,14.79,0.536,2808.75,371.97,1022.47,3.01,Esteso_Top_Diretto_Bottom,73.036,0.36,78.475,10.64,225.333,1.72,59.838,1.58,27.485,16.09,20.64,9.81,24.763,34.47,340.476,2.15,21.931,118.482,972.8,479.93,108.901,32.379,91.822,186.629,False
ML10,95,2026-06-07 09:00:00,2026-06-07 09:45:02,2026-06-07 10:05:17,2026-06-07 09:55:09.500,20.25,94.17,13.12,436.37,22.23,14.6,0.529,2866.77,379.47,1043.35,3.018,Esteso_Top_Diretto_Bottom,71.15,7.9,76.236,14.16,229.397,1.89,60.685,0.77,27.568,16.17,21.946,11.1,23.234,54.45,364.818,4.36,21.095,109.88,970.795,505.269,107.558,33.236,92.066,183.627,False
ML10,96,2026-06-07 10:00:00,2026-06-07 10:45:02,2026-06-07 11:04:11,2026-06-07 10:54:36.500,19.15,95.16,12.83,435.66,21.95,14.41,0.523,2923.74,386.83,1063.84,3.027,Esteso_Top_Diretto_Bottom,75.135,1.01,81.05,16.2,231.715,1.94,63.102,0.19,28.976,23.76,22.8,13.54,23.182,57.83,380.33,0.14,21.349,121.989,967.518,524.845,112.163,34.674,93.898,190.698,False
ML10,97,2026-06-07 11:00:00,2026-06-07 11:45:02,2026-06-07 12:04:40,2026-06-07 11:54:51.000,19.63,96.16,12.53,434.94,21.66,14.22,0.516,2981.46,394.3,1084.62,3.035,Esteso_Top_Diretto_Bottom,77.825,3.48,82.335,9.78,239.978,2.59,62.551,1.16,27.711,18.6,22.971,11.44,25.009,53.79,323.247,25.64,21.397,123.79,981.055,536.781,115.423,34.147,89.912,193.256,False
ML10,98,2026-06-07 12:00:00,2026-06-07 12:45:03,2026-06-07 13:04:39,2026-06-07 12:54:51.000,19.6,97.16,12.23,434.22,21.37,14.03,0.509,3038.96,401.73,1105.3,3.043,Esteso_Top_Diretto_Bottom,77.713,1.82,88.564,10.19,252.238,1.44,63.522,2.13,27.167,17.0,23.103,7.6,27.553,46.13,319.103,5.43,22.065,115.913,984.245,539.041,120.186,34.162,93.767,191.929,False
ML10,99,2026-06-07 13:00:00,2026-06-07 13:45:03,2026-06-07 14:04:58,2026-06-07 13:55:00.500,19.92,98.17,11.93,433.5,21.08,13.84,0.502,3096.6,409.19,1126.05,3.052,Esteso_Top_Diretto_Bottom,84.315,2.59,78.726,15.34,245.96,1.56,63.729,2.05,27.062,15.95,24.069,14.84,24.483,74.98,327.374,0.81,18.94,124.63,977.912,570.1,117.75,34.625,89.527,190.464,False
ML10,100,2026-06-07 14:00:00,2026-06-07 14:45:03,2026-06-07 15:04:01,2026-06-07 14:54:32.000,18.97,99.16,11.63,432.79,20.8,13.66,0.495,3153.64,416.56,1146.57,3.059,Esteso_Top_Diretto_Bottom,86.885,1.61,88.205,11.21,258.807,1.78,65.234,0.91,28.091,19.74,24.967,11.02,26.762,49.47,357.762,2.47,21.038,128.157,963.568,579.543,125.643,35.766,97.849,196.983,False
ML10,101,2026-06-07 15:00:00,2026-06-07 15:45:03,2026-06-07 16:03:51,2026-06-07 15:54:27.000,18.8,100.16,11.34,432.07,20.51,13.47,0.488,3211.05,423.99,1167.23,3.067,Esteso_Top_Diretto_Bottom,88.309,1.14,97.171,8.59,273.68,0.34,68.315,0.49,28.892,23.29,26.322,10.67,32.217,34.48,379.89,7.63,22.672,130.405,949.722,585.693,132.921,37.314,110.63,201.378,False
ML10,102,2026-06-07 16:00:00,2026-06-07 16:45:05,2026-06-07 17:04:15,2026-06-07 16:54:40.000,19.17,101.16,11.04,431.36,20.23,13.28,0.482,3268.75,431.45,1187.99,3.075,Esteso_Top_Diretto_Bottom,87.359,3.16,98.827,9.19,281.682,0.18,69.907,0.36,28.428,21.01,27.787,11.45,34.23,46.93,390.269,12.41,23.087,131.81,940.045,583.517,134.477,38.081,115.581,202.129,False
ML10,103,2026-06-07 17:00:00,2026-06-07 17:45:05,2026-06-07 18:04:17,2026-06-07 17:54:41.000,19.2,102.16,10.74,430.64,19.94,13.09,0.475,3326.26,438.88,1208.69,3.082,Esteso_Top_Diretto_Bottom,89.123,2.49,98.904,7.87,292.068,5.98,72.696,0.32,28.174,19.12,30.781,3.06,35.123,42.94,400.451,7.63,22.795,132.397,927.195,588.374,137.055,39.8,118.596,201.435,False
ML10,104,2026-06-07 18:00:00,2026-06-07 18:45:05,2026-06-07 19:04:34,2026-06-07 18:54:49.500,19.48,103.16,10.44,429.92,19.65,12.9,0.468,3383.89,446.33,1229.42,3.09,Esteso_Top_Diretto_Bottom,93.656,2.09,98.046,11.92,284.934,0.89,75.287,1.61,28.612,21.49,31.696,1.82,34.025,44.2,402.444,8.7,21.223,133.031,932.917,599.447,137.796,40.872,117.018,199.337,False
ML10,105,2026-06-07 19:00:00,2026-06-07 19:45:05,2026-06-07 20:04:06,2026-06-07 19:54:35.500,19.02,104.16,10.14,429.2,19.37,12.71,0.461,3441.16,453.74,1250.03,3.097,Esteso_Top_Diretto_Bottom,94.034,4.09,105.103,9.19,299.469,1.67,75.907,0.93,29.827,13.19,32.813,1.72,38.916,28.64,405.741,11.3,22.098,134.562,925.688,567.318,143.577,42.038,125.658,198.789,False
ML10,106,2026-06-07 20:00:00,2026-06-07 20:45:06,2026-06-07 21:04:46,2026-06-07 20:54:56.000,19.67,105.16,9.84,428.48,19.08,12.52,0.454,3498.98,461.22,1270.84,3.104,Esteso_Top_Diretto_Bottom,96.494,5.26,87.809,14.14,294.57,4.91,77.45,0.17,30.105,14.71,34.335,8.23,33.118,82.64,422.971,3.03,20.319,134.731,920.052,568.989,135.647,43.099,118.355,194.568,False
ML10,107,2026-06-07 21:00:00,2026-06-07 21:45:05,2026-06-07 22:03:59,2026-06-07 21:54:32.000,18.9,106.16,9.54,427.77,18.79,12.34,0.447,3556.09,468.6,1291.39,3.111,Esteso_Top_Diretto_Bottom,100.475,3.59,98.563,10.11,311.945,2.69,78.835,0.27,30.138,10.63,35.334,5.14,32.285,51.31,418.166,3.5,23.011,137.599,917.801,571.925,145.641,43.787,116.192,201.911,False
ML10,108,2026-06-07 22:00:00,2026-06-07 22:45:05,2026-06-07 23:03:43,2026-06-07 22:54:24.000,18.63,107.16,9.24,427.06,18.51,12.15,0.441,3613.46,476.02,1312.03,3.118,Esteso_Top_Diretto_Bottom,103.258,2.11,109.689,8.78,324.796,2.83,81.045,1.27,30.991,9.13,36.312,6.81,39.927,46.1,425.936,5.92,25.751,142.305,912.21,585.584,154.371,45.013,130.408,210.341,False
ML10,109,2026-06-07 23:00:00,2026-06-07 23:45:06,2026-06-08 00:04:13,2026-06-07 23:54:39.500,19.12,108.16,8.94,426.34,18.22,11.96,0.434,3671.2,483.48,1332.81,3.125,Esteso_Top_Diretto_Bottom,104.063,6.24,103.74,13.3,307.634,2.84,83.084,0.99,30.947,12.96,37.717,3.72,40.162,60.87,453.533,6.53,22.304,143.208,909.003,596.538,149.197,45.944,134.962,204.004,False
ML10,110,2026-06-08 00:00:00,2026-06-08 00:45:05,2026-06-08 01:03:24,2026-06-08 00:54:14.500,18.32,109.15,8.65,425.62,17.93,11.77,0.427,3728.29,490.87,1353.35,3.131,Esteso_Top_Diretto_Bottom,108.476,6.55,112.799,13.32,335.002,4.28,85.97,1.67,31.317,12.15,38.175,0.76,43.218,46.34,442.428,4.92,25.001,146.944,897.371,584.757,160.04,46.842,138.278,209.539,False
ML10,111,2026-06-08 01:00:00,2026-06-08 01:45:05,2026-06-08 02:04:41,2026-06-08 01:54:53.000,19.6,110.16,8.35,424.9,17.64,11.58,0.42,3786.4,498.38,1374.26,3.138,Esteso_Top_Diretto_Bottom,111.955,6.81,101.983,9.64,318.899,7.72,89.377,3.5,31.382,10.69,38.956,2.8,41.861,83.34,469.913,2.68,25.55,154.983,892.001,599.431,153.842,47.807,140.253,214.509,False
ML10,112,2026-06-08 02:00:00,2026-06-08 02:45:05,2026-06-08 03:03:32,2026-06-08 02:54:18.500,18.45,111.15,8.05,424.19,17.36,11.4,0.413,3843.34,505.74,1394.75,3.144,Esteso_Top_Diretto_Bottom,120.605,4.86,116.161,8.05,319.785,2.32,93.002,2.06,32.67,17.02,40.792,2.23,48.586,28.22,476.286,2.3,27.972,155.36,886.026,626.921,164.852,49.858,152.121,221.657,False
ML10,113,2026-06-08 03:00:00,2026-06-08 03:45:05,2026-06-08 04:03:57,2026-06-08 03:54:31.000,18.87,112.16,7.75,423.47,17.07,11.21,0.406,3901.03,513.2,1415.51,3.151,Esteso_Top_Diretto_Bottom,126.285,4.48,119.238,6.52,319.051,3.76,96.106,2.25,32.51,14.62,41.516,1.77,46.552,51.69,488.921,5.64,26.481,160.285,888.875,627.296,168.736,50.621,150.865,220.564,False
ML10,114,2026-06-08 04:00:00,2026-06-08 04:45:06,2026-06-08 05:03:20,2026-06-08 04:54:13.000,18.23,113.15,7.45,422.76,16.79,11.02,0.4,3958.24,520.6,1436.1,3.157,Esteso_Top_Diretto_Bottom,129.689,5.22,126.176,10.86,328.655,6.71,97.169,1.7,33.121,9.09,43.05,3.37,49.008,48.72,482.271,6.25,30.292,163.416,889.9,373.849,175.202,51.745,153.737,201.449,False
ML10,115,2026-06-08 05:00:00,2026-06-08 05:45:05,2026-06-08 06:03:14,2026-06-08 05:54:09.500,18.15,114.15,7.15,422.04,16.5,10.83,0.393,4015.68,528.03,1456.76,3.163,Esteso_Top_Diretto_Bottom,132.096,1.47,125.854,11.2,331.193,3.36,96.413,4.49,31.739,15.26,41.885,2.44,46.259,71.01,510.673,0.99,29.975,169.757,907.461,407.516,176.582,50.419,153.698,208.276,False
ML10,116,2026-06-08 06:00:00,2026-06-08 06:45:06,2026-06-08 07:03:36,2026-06-08 06:54:21.000,18.5,115.15,6.85,421.32,16.21,10.64,0.386,4073.35,535.48,1477.52,3.17,Esteso_Top_Diretto_Bottom,160.217,9.96,133.514,8.05,342.37,1.15,90.831,1.91,28.554,15.73,41.244,3.15,52.858,41.1,470.699,9.9,30.335,167.744,969.51,919.916,194.198,47.47,157.735,259.551,False
ML10,117,2026-06-08 07:00:00,2026-06-08 07:45:05,2026-06-08 08:03:19,2026-06-08 07:54:12.000,18.23,116.15,6.56,420.6,15.93,10.46,0.379,4130.7,542.9,1498.15,3.176,Esteso_Top_Diretto_Bottom,142.309,1.31,148.027,4.35,361.686,2.55,94.531,1.51,28.939,14.81,40.326,1.36,59.898,16.98,457.455,10.95,34.188,162.391,918.991,683.369,196.774,47.96,165.531,242.997,False
ML10,118,2026-06-08 08:00:00,2026-06-08 08:45:05,2026-06-08 09:04:15,2026-06-08 08:54:40.000,19.17,117.16,6.25,419.88,15.64,10.27,0.372,4188.64,550.39,1519.0,3.182,Esteso_Top_Diretto_Bottom,143.715,2.46,108.534,7.45,281.16,20.73,96.525,0.64,27.577,11.33,42.02,6.37,45.012,99.8,514.773,9.4,21.758,165.046,931.085,427.392,163.684,48.182,152.22,194.428,False
